run_id,source_sar_frame,destination_sar_frame,source_region_id,destination_region_id,p0_model,p0_holdout_residual_p90_px,p0_angular_uncertainty_deg,predicted_theta_low_deg,predicted_theta_high_deg,observed_theta_low_deg,observed_theta_high_deg,sar_residual_left_low_deg,sar_residual_left_high_deg,sar_residual_right_low_deg,sar_residual_right_high_deg,sar_residual_mid_descriptor_deg,sar_width_change_deg,sar_p0_residual_state_core,sar_observability_state,sar_p0_residual_state,soft_intersection_px,source_total_retention,destination_explained_fraction,soft_iou,source_touches_boundary,destination_touches_boundary,source_truncated,destination_truncated,reference_used,person_motion_claimed,p0_supported_destination_count,p0_supported_source_count,sar_topology_state
R01ZF,0,1,R01ZF_SARF000000__Q095__R0001,R01ZF_SARF000001__Q095__R0042,M1,0.7237356853724349,0.22346044122766884,-36.266277571592326,-23.38664130728793,-36.90268325805664,-36.00528717041016,-0.859866127691987,-0.4129452452366422,-12.842106304349901,-12.395185421894563,-6.62752577479327,-11.982240176657918,SAR_P0_RESIDUAL_BELOW_COMMON,SAR_RESIDUAL_FULLY_OBSERVABLE,SAR_P0_RESIDUAL_BELOW_COMMON,0.0,0.0,0.0,0.0,False,False,False,False,False,False,0,0,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED
R01ZF,0,1,R01ZF_SARF000000__Q095__R0002,R01ZF_SARF000001__Q095__R0001,M1,0.7237356853724349,0.13964625988990065,-48.660316645427606,-41.19924747240186,-36.26627349853516,-22.42462730407715,12.254396887002542,12.533689406782344,18.63497390843481,18.91426642821461,15.584331657608576,6.380577021432266,SAR_P0_RESIDUAL_ABOVE_COMMON,SAR_RESIDUAL_FULLY_OBSERVABLE,SAR_P0_RESIDUAL_ABOVE_COMMON,0.0,0.0,0.0,0.0,False,False,False,False,False,False,0,0,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED
R01ZF,0,1,R01ZF_SARF000000__Q095__R0002,R01ZF_SARF000001__Q095__R0002,M1,0.7237356853724349,0.13964625988990065,-48.660316645427606,-41.19924747240186,-49.45931625366211,-41.3028678894043,-0.9386458681244036,-0.6593533483446024,-0.24326667689233972,0.03602584288746158,-0.45131001261847103,0.6953791912320639,SAR_P0_RESIDUAL_DEFORMATION_OR_MIXED,SAR_RESIDUAL_FULLY_OBSERVABLE,SAR_P0_RESIDUAL_DEFORMATION_OR_MIXED,422.751953125,0.9478743343609866,0.8192867308624031,0.7839656639924664,False,False,False,False,False,False,1,1,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED
R01ZF,0,1,R01ZF_SARF000000__Q095__R0002,R01ZF_SARF000001__Q095__R0007,M1,0.7237356853724349,0.13964625988990065,-48.660316645427606,-41.19924747240186,-29.827735900878903,-24.43774032592773,18.692934484658803,18.972227004438604,16.621860886584226,16.901153406364028,17.797043945511415,-2.0710735980745767,SAR_P0_RESIDUAL_ABOVE_COMMON,SAR_RESIDUAL_FULLY_OBSERVABLE,SAR_P0_RESIDUAL_ABOVE_COMMON,0.0,0.0,0.0,0.0,False,False,False,False,False,False,0,0,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED
R01ZF,0,1,R01ZF_SARF000000__Q095__R0002,R01ZF_SARF000001__Q095__R0008,M1,0.7237356853724349,0.13964625988990065,-48.660316645427606,-41.19924747240186,-35.8482666015625,-28.380678176879883,12.672403783975206,12.951696303755007,12.678923035632074,12.958215555411876,12.81530966969354,0.006519251656868619,SAR_P0_RESIDUAL_ABOVE_COMMON,SAR_RESIDUAL_FULLY_OBSERVABLE,SAR_P0_RESIDUAL_ABOVE_COMMON,0.0,0.0,0.0,0.0,False,False,False,False,False,False,0,0,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED
R01ZF,0,1,R01ZF_SARF000000__Q095__R0002,R01ZF_SARF000001__Q095__R0014,M1,0.7237356853724349,0.13964625988990065,-48.660316645427606,-41.19924747240186,-41.738372802734375,-33.358360290527344,6.782297582803331,7.061590102583132,7.701240921984613,7.980533441764415,7.381415512283873,0.9189433391812827,SAR_P0_RESIDUAL_ABOVE_COMMON,SAR_RESIDUAL_FULLY_OBSERVABLE,SAR_P0_RESIDUAL_ABOVE_COMMON,0.0,0.0,0.0,0.0,False,False,False,False,False,False,0,0,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED
R01ZF,0,1,R01ZF_SARF000000__Q095__R0002,R01ZF_SARF000001__Q095__R0018,M1,0.7237356853724349,0.13964625988990065,-48.660316645427606,-41.19924747240186,-25.833572387695312,-21.07535171508789,22.687097997842393,22.966390517622195,19.984249497424067,20.263542017203868,21.47532000752313,-2.7028485004183267,SAR_P0_RESIDUAL_ABOVE_COMMON,SAR_RESIDUAL_FULLY_OBSERVABLE,SAR_P0_RESIDUAL_ABOVE_COMMON,0.0,0.0,0.0,0.0,False,False,False,False,False,False,0,0,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED
R01ZF,0,1,R01ZF_SARF000000__Q095__R0002,R01ZF_SARF000001__Q095__R0020,M1,0.7237356853724349,0.13964625988990065,-48.660316645427606,-41.19924747240186,-36.57386779785156,-33.678707122802734,11.946802587686143,12.226095107465945,7.380894089709223,7.660186609489024,9.803494598587584,-4.56590849797692,SAR_P0_RESIDUAL_ABOVE_COMMON,SAR_RESIDUAL_FULLY_OBSERVABLE,SAR_P0_RESIDUAL_ABOVE_COMMON,0.0,0.0,0.0,0.0,False,False,False,False,False,False,0,0,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED
R01ZF,0,1,R01ZF_SARF000000__Q095__R0002,R01ZF_SARF000001__Q095__R0023,M1,0.7237356853724349,0.13964625988990065,-48.660316645427606,-41.19924747240186,-30.815906524658203,-28.739391326904297,17.704763860879503,17.984056380659304,12.32020988560766,12.599502405387462,15.152133133133482,-5.384553975271842,SAR_P0_RESIDUAL_ABOVE_COMMON,SAR_RESIDUAL_FULLY_OBSERVABLE,SAR_P0_RESIDUAL_ABOVE_COMMON,0.0,0.0,0.0,0.0,False,False,False,False,False,False,0,0,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED
R01ZF,0,1,R01ZF_SARF000000__Q095__R0002,R01ZF_SARF000001__Q095__R0029,M1,0.7237356853724349,0.13964625988990065,-48.660316645427606,-41.19924747240186,-43.11773300170898,-41.41794204711914,5.4029373838287285,5.68222990360853,-0.35834083460718347,-0.07904831482738217,2.6619445345006696,-5.761278218435912,SAR_P0_RESIDUAL_DEFORMATION_OR_MIXED,SAR_RESIDUAL_FULLY_OBSERVABLE,SAR_P0_RESIDUAL_DEFORMATION_OR_MIXED,0.0,0.0,0.0,0.0,False,False,False,False,False,False,0,0,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED
R01ZF,0,1,R01ZF_SARF000000__Q095__R0002,R01ZF_SARF000001__Q095__R0030,M1,0.7237356853724349,0.13964625988990065,-48.660316645427606,-41.19924747240186,-45.90381622314453,-41.80336380004883,2.6168541623931745,2.8961466821729758,-0.743762587536871,-0.46447006775706967,1.0761920473180524,-3.3606167499300454,SAR_P0_RESIDUAL_DEFORMATION_OR_MIXED,SAR_RESIDUAL_FULLY_OBSERVABLE,SAR_P0_RESIDUAL_DEFORMATION_OR_MIXED,0.0,0.0,0.0,0.0,False,False,False,False,False,False,0,0,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED
R01ZF,0,1,R01ZF_SARF000000__Q095__R0002,R01ZF_SARF000001__Q095__R0042,M1,0.7237356853724349,0.13964625988990065,-48.660316645427606,-41.19924747240186,-36.90268325805664,-36.00528717041016,11.617987127481065,11.897279647260866,5.054314042101794,5.333606561881595,8.475796844681334,-6.563673085379271,SAR_P0_RESIDUAL_ABOVE_COMMON,SAR_RESIDUAL_FULLY_OBSERVABLE,SAR_P0_RESIDUAL_ABOVE_COMMON,0.0,0.0,0.0,0.0,False,False,False,False,False,False,0,0,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED
R01ZF,0,1,R01ZF_SARF000000__Q095__R0007,R01ZF_SARF000001__Q095__R0001,M1,0.7237356853724349,0.06831013862338509,-32.198834293041834,-24.373613721764066,-36.26627349853516,-22.42462730407715,-4.135749344116711,-3.9991290668699477,1.8806762790635325,2.0172965563103027,-1.0592263939032058,6.016425623180247,SAR_P0_RESIDUAL_DEFORMATION_OR_MIXED,SAR_RESIDUAL_FULLY_OBSERVABLE,SAR_P0_RESIDUAL_DEFORMATION_OR_MIXED,0.0,0.0,0.0,0.0,False,False,False,False,False,False,0,0,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED
R01ZF,0,1,R01ZF_SARF000000__Q095__R0007,R01ZF_SARF000001__Q095__R0002,M1,0.7237356853724349,0.06831013862338509,-32.198834293041834,-24.373613721764066,-49.45931625366211,-41.3028678894043,-17.328792099243657,-17.192171821996894,-16.997564306263616,-16.860944029016846,-17.094868064130253,0.33122779298004446,SAR_P0_RESIDUAL_BELOW_COMMON,SAR_RESIDUAL_FULLY_OBSERVABLE,SAR_P0_RESIDUAL_BELOW_COMMON,0.0,0.0,0.0,0.0,False,False,False,False,False,False,0,0,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED
R01ZF,0,1,R01ZF_SARF000000__Q095__R0007,R01ZF_SARF000001__Q095__R0007,M1,0.7237356853724349,0.06831013862338509,-32.198834293041834,-24.373613721764066,-29.827735900878903,-24.43774032592773,2.30278825353955,2.439408530786313,-0.13243674278704987,0.004183534459720306,1.1534858939996333,-2.435224996326596,SAR_P0_RESIDUAL_DEFORMATION_OR_MIXED,SAR_RESIDUAL_FULLY_OBSERVABLE,SAR_P0_RESIDUAL_DEFORMATION_OR_MIXED,762.1875,0.4301283860045147,0.920516304347826,0.414725386838973,False,False,False,False,False,False,2,1,P0_SPLIT_LIKE
R01ZF,0,1,R01ZF_SARF000000__Q095__R0007,R01ZF_SARF000001__Q095__R0008,M1,0.7237356853724349,0.06831013862338509,-32.198834293041834,-24.373613721764066,-35.8482666015625,-28.380678176879883,-3.7177424471440474,-3.5811221698972844,-4.075374593739202,-3.9387543164924317,-3.8282483818182413,-0.35763214659515086,SAR_P0_RESIDUAL_BELOW_COMMON,SAR_RESIDUAL_FULLY_OBSERVABLE,SAR_P0_RESIDUAL_BELOW_COMMON,732.5,0.4133747178329571,0.5108089260808926,0.2961390741863756,False,False,False,False,False,False,2,2,P0_SPLIT_AND_MERGE_LIKE
R01ZF,0,1,R01ZF_SARF000000__Q095__R0007,R01ZF_SARF000001__Q095__R0014,M1,0.7237356853724349,0.06831013862338509,-32.198834293041834,-24.373613721764066,-41.738372802734375,-33.358360290527344,-9.607848648315922,-9.47122837106916,-9.053056707386663,-8.916436430139893,-9.26214253922791,0.5547919409292632,SAR_P0_RESIDUAL_BELOW_COMMON,SAR_RESIDUAL_FULLY_OBSERVABLE,SAR_P0_RESIDUAL_BELOW_COMMON,0.0,0.0,0.0,0.0,False,False,False,False,False,False,0,0,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED
R01ZF,0,1,R01ZF_SARF000000__Q095__R0007,R01ZF_SARF000001__Q095__R0018,M1,0.7237356853724349,0.06831013862338509,-32.198834293041834,-24.373613721764066,-25.833572387695312,-21.07535171508789,6.29695176672314,6.433572043969903,3.2299518680527903,3.3665721452995605,4.8317619560113485,-3.066999898670346,SAR_P0_RESIDUAL_ABOVE_COMMON,SAR_RESIDUAL_FULLY_OBSERVABLE,SAR_P0_RESIDUAL_ABOVE_COMMON,0.0,0.0,0.0,0.0,False,False,False,False,False,False,0,0,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED
R01ZF,0,1,R01ZF_SARF000000__Q095__R0007,R01ZF_SARF000001__Q095__R0020,M1,0.7237356853724349,0.06831013862338509,-32.198834293041834,-24.373613721764066,-36.57386779785156,-33.678707122802734,-4.44334364343311,-4.306723366186347,-9.373403539662053,-9.236783262415283,-6.840063452924198,-4.93005989622894,SAR_P0_RESIDUAL_BELOW_COMMON,SAR_RESIDUAL_FULLY_OBSERVABLE,SAR_P0_RESIDUAL_BELOW_COMMON,0.0,0.0,0.0,0.0,False,False,False,False,False,False,0,0,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED
R01ZF,0,1,R01ZF_SARF000000__Q095__R0007,R01ZF_SARF000001__Q095__R0023,M1,0.7237356853724349,0.06831013862338509,-32.198834293041834,-24.373613721764066,-30.815906524658203,-28.739391326904297,1.3146176297602494,1.4512379070070125,-4.434087743763616,-4.297467466516846,-1.4914249183783,-5.748705373523862,SAR_P0_RESIDUAL_DEFORMATION_OR_MIXED,SAR_RESIDUAL_FULLY_OBSERVABLE,SAR_P0_RESIDUAL_DEFORMATION_OR_MIXED,0.0,0.0,0.0,0.0,False,False,False,False,False,False,0,0,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED
R01ZF,0,1,R01ZF_SARF000000__Q095__R0007,R01ZF_SARF000001__Q095__R0029,M1,0.7237356853724349,0.06831013862338509,-32.198834293041834,-24.373613721764066,-43.11773300170898,-41.41794204711914,-10.987208847290525,-10.850588570043762,-17.11263846397846,-16.97601818673169,-13.981613517011112,-6.125429616687931,SAR_P0_RESIDUAL_BELOW_COMMON,SAR_RESIDUAL_FULLY_OBSERVABLE,SAR_P0_RESIDUAL_BELOW_COMMON,0.0,0.0,0.0,0.0,False,False,False,False,False,False,0,0,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED
R01ZF,0,1,R01ZF_SARF000000__Q095__R0007,R01ZF_SARF000001__Q095__R0030,M1,0.7237356853724349,0.06831013862338509,-32.198834293041834,-24.373613721764066,-45.90381622314453,-41.80336380004883,-13.773292068726079,-13.636671791479316,-17.498060216908147,-17.361439939661377,-15.56736600419373,-3.724768148182065,SAR_P0_RESIDUAL_BELOW_COMMON,SAR_RESIDUAL_FULLY_OBSERVABLE,SAR_P0_RESIDUAL_BELOW_COMMON,0.0,0.0,0.0,0.0,False,False,False,False,False,False,0,0,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED
R01ZF,0,1,R01ZF_SARF000000__Q095__R0007,R01ZF_SARF000001__Q095__R0042,M1,0.7237356853724349,0.06831013862338509,-32.198834293041834,-24.373613721764066,-36.90268325805664,-36.00528717041016,-4.772159103638188,-4.635538826391425,-11.699983587269482,-11.563363310022712,-8.167761206830448,-6.927824483631291,SAR_P0_RESIDUAL_BELOW_COMMON,SAR_RESIDUAL_FULLY_OBSERVABLE,SAR_P0_RESIDUAL_BELOW_COMMON,0.0,0.0,0.0,0.0,False,False,False,False,False,False,0,0,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED
R01ZF,0,1,R01ZF_SARF000000__Q095__R0011,R01ZF_SARF000001__Q095__R0001,M1,0.7237356853724349,0.08920598205982344,-41.430369707112405,-33.67581020471008,-36.26627349853516,-22.42462730407715,5.074890226517418,5.253302190637065,11.16197691857311,11.340388882692757,8.207639554605091,6.087086692055692,SAR_P0_RESIDUAL_ABOVE_COMMON,SAR_RESIDUAL_FULLY_OBSERVABLE,SAR_P0_RESIDUAL_ABOVE_COMMON,0.0,0.0,0.0,0.0,False,False,False,False,False,False,0,0,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED
R01ZF,0,1,R01ZF_SARF000000__Q095__R0011,R01ZF_SARF000001__Q095__R0002,M1,0.7237356853724349,0.08920598205982344,-41.430369707112405,-33.67581020471008,-49.45931625366211,-41.3028678894043,-8.118152528609528,-7.939740564489881,-7.716263666754038,-7.537851702634391,-7.828002115621956,0.40188886185548967,SAR_P0_RESIDUAL_BELOW_COMMON,SAR_RESIDUAL_FULLY_OBSERVABLE,SAR_P0_RESIDUAL_BELOW_COMMON,0.0,0.0,0.0,0.0,False,False,False,False,False,False,0,0,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED
R01ZF,0,1,R01ZF_SARF000000__Q095__R0011,R01ZF_SARF000001__Q095__R0007,M1,0.7237356853724349,0.08920598205982344,-41.430369707112405,-33.67581020471008,-29.827735900878903,-24.43774032592773,11.513427824173679,11.691839788293326,9.148863896722528,9.327275860842175,10.42035184250793,-2.364563927451151,SAR_P0_RESIDUAL_ABOVE_COMMON,SAR_RESIDUAL_FULLY_OBSERVABLE,SAR_P0_RESIDUAL_ABOVE_COMMON,0.0,0.0,0.0,0.0,False,False,False,False,False,False,0,0,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED
R01ZF,0,1,R01ZF_SARF000000__Q095__R0011,R01ZF_SARF000001__Q095__R0008,M1,0.7237356853724349,0.08920598205982344,-41.430369707112405,-33.67581020471008,-35.8482666015625,-28.380678176879883,5.492897123490081,5.671309087609728,5.205926045770376,5.384338009890023,5.438617566690056,-0.28697107771970565,SAR_P0_RESIDUAL_ABOVE_COMMON,SAR_RESIDUAL_FULLY_OBSERVABLE,SAR_P0_RESIDUAL_ABOVE_COMMON,0.0,0.0,0.0,0.0,False,False,False,False,False,False,0,0,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED
R01ZF,0,1,R01ZF_SARF000000__Q095__R0011,R01ZF_SARF000001__Q095__R0014,M1,0.7237356853724349,0.08920598205982344,-41.430369707112405,-33.67581020471008,-41.738372802734375,-33.358360290527344,-0.3972090776817936,-0.2187971135621467,0.22824393212291483,0.4066558962425617,0.004723409280387614,0.6254530098047084,SAR_P0_RESIDUAL_DEFORMATION_OR_MIXED,SAR_RESIDUAL_FULLY_OBSERVABLE,SAR_P0_RESIDUAL_DEFORMATION_OR_MIXED,706.65625,0.9680222602739726,0.8607262484774665,0.8369295680817203,False,False,False,False,False,False,1,1,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED
R01ZF,0,1,R01ZF_SARF000000__Q095__R0011,R01ZF_SARF000001__Q095__R0018,M1,0.7237356853724349,0.08920598205982344,-41.430369707112405,-33.67581020471008,-25.833572387695312,-21.07535171508789,15.507591337357269,15.686003301476916,12.511252507562368,12.689664471682015,14.098627904519645,-2.996338829794901,SAR_P0_RESIDUAL_ABOVE_COMMON,SAR_RESIDUAL_FULLY_OBSERVABLE,SAR_P0_RESIDUAL_ABOVE_COMMON,0.0,0.0,0.0,0.0,False,False,False,False,False,False,0,0,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED
R01ZF,0,1,R01ZF_SARF000000__Q095__R0011,R01ZF_SARF000001__Q095__R0020,M1,0.7237356853724349,0.08920598205982344,-41.430369707112405,-33.67581020471008,-36.57386779785156,-33.678707122802734,4.767295927201019,4.945707891320666,-0.0921029001524758,0.08630906396717108,2.4268024955840986,-4.859398827353495,SAR_P0_RESIDUAL_DEFORMATION_OR_MIXED,SAR_RESIDUAL_FULLY_OBSERVABLE,SAR_P0_RESIDUAL_DEFORMATION_OR_MIXED,0.0,0.0,0.0,0.0,False,False,False,False,False,False,0,0,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED
R01ZF,0,1,R01ZF_SARF000000__Q095__R0011,R01ZF_SARF000001__Q095__R0023,M1,0.7237356853724349,0.08920598205982344,-41.430369707112405,-33.67581020471008,-30.815906524658203,-28.739391326904297,10.525257200394378,10.703669164514025,4.847212895745962,5.025624859865609,7.775441030129997,-5.678044304648417,SAR_P0_RESIDUAL_ABOVE_COMMON,SAR_RESIDUAL_FULLY_OBSERVABLE,SAR_P0_RESIDUAL_ABOVE_COMMON,0.0,0.0,0.0,0.0,False,False,False,False,False,False,0,0,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED
R01ZF,0,1,R01ZF_SARF000000__Q095__R0011,R01ZF_SARF000001__Q095__R0029,M1,0.7237356853724349,0.08920598205982344,-41.430369707112405,-33.67581020471008,-43.11773300170898,-41.41794204711914,-1.7765692766563959,-1.598157312536749,-7.831337824468882,-7.652925860349235,-4.7147475685028155,-6.054768547812486,SAR_P0_RESIDUAL_BELOW_COMMON,SAR_RESIDUAL_FULLY_OBSERVABLE,SAR_P0_RESIDUAL_BELOW_COMMON,0.0,0.0,0.0,0.0,False,False,False,False,False,False,0,0,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED
R01ZF,0,1,R01ZF_SARF000000__Q095__R0011,R01ZF_SARF000001__Q095__R0030,M1,0.7237356853724349,0.08920598205982344,-41.430369707112405,-33.67581020471008,-45.90381622314453,-41.80336380004883,-4.56265249809195,-4.384240533972303,-8.21675957739857,-8.038347613278923,-6.300500055685433,-3.6541070793066197,SAR_P0_RESIDUAL_BELOW_COMMON,SAR_RESIDUAL_FULLY_OBSERVABLE,SAR_P0_RESIDUAL_BELOW_COMMON,0.0,0.0,0.0,0.0,False,False,False,False,False,False,0,0,P0_ONE_TO_ONE_LIKE_OR_UNSUPPORTED
