run_id,frame_uid,frame_index,mode,active_raw_fragment_shell_count,shell_region_edge_count,q95_region_count_full_fan,negative_optical_time
R03ZF,R03ZF_SARF000237,237,FIXED_LAG_100MS,0,0,43,True
R03ZF,R03ZF_SARF000237,237,FULL_CONTEXT_OFFLINE,0,0,43,True
R03ZF,R03ZF_SARF000238,238,CAUSAL_REPLAY,0,0,43,True
R03ZF,R03ZF_SARF000238,238,FIXED_LAG_100MS,0,0,43,True
R03ZF,R03ZF_SARF000238,238,FULL_CONTEXT_OFFLINE,0,0,43,True
R03ZF,R03ZF_SARF000239,239,CAUSAL_REPLAY,0,0,35,True
R03ZF,R03ZF_SARF000239,239,FIXED_LAG_100MS,0,0,35,True
R03ZF,R03ZF_SARF000239,239,FULL_CONTEXT_OFFLINE,0,0,35,True
R03ZF,R03ZF_SARF000240,240,CAUSAL_REPLAY,0,0,40,True
R03ZF,R03ZF_SARF000240,240,FIXED_LAG_100MS,0,0,40,True
R03ZF,R03ZF_SARF000240,240,FULL_CONTEXT_OFFLINE,0,0,40,True
R03ZF,R03ZF_SARF000241,241,CAUSAL_REPLAY,0,0,45,True
R03ZF,R03ZF_SARF000241,241,FIXED_LAG_100MS,0,0,45,True
R03ZF,R03ZF_SARF000241,241,FULL_CONTEXT_OFFLINE,0,0,45,True
R03ZF,R03ZF_SARF000242,242,CAUSAL_REPLAY,0,0,42,True
R03ZF,R03ZF_SARF000242,242,FIXED_LAG_100MS,0,0,42,True
R03ZF,R03ZF_SARF000242,242,FULL_CONTEXT_OFFLINE,0,0,42,True
R03ZF,R03ZF_SARF000243,243,CAUSAL_REPLAY,0,0,44,True
R03ZF,R03ZF_SARF000243,243,FIXED_LAG_100MS,0,0,44,True
R03ZF,R03ZF_SARF000243,243,FULL_CONTEXT_OFFLINE,0,0,44,True
R03ZF,R03ZF_SARF000244,244,CAUSAL_REPLAY,0,0,41,True
R03ZF,R03ZF_SARF000244,244,FIXED_LAG_100MS,0,0,41,True
R03ZF,R03ZF_SARF000244,244,FULL_CONTEXT_OFFLINE,0,0,41,True
R03ZF,R03ZF_SARF000245,245,CAUSAL_REPLAY,0,0,39,True
R03ZF,R03ZF_SARF000245,245,FIXED_LAG_100MS,0,0,39,True
R03ZF,R03ZF_SARF000245,245,FULL_CONTEXT_OFFLINE,0,0,39,True
R03ZF,R03ZF_SARF000246,246,CAUSAL_REPLAY,0,0,37,True
R03ZF,R03ZF_SARF000246,246,FIXED_LAG_100MS,0,0,37,True
R03ZF,R03ZF_SARF000246,246,FULL_CONTEXT_OFFLINE,0,0,37,True
R03ZF,R03ZF_SARF000247,247,CAUSAL_REPLAY,0,0,42,True
R03ZF,R03ZF_SARF000247,247,FIXED_LAG_100MS,0,0,42,True
R03ZF,R03ZF_SARF000247,247,FULL_CONTEXT_OFFLINE,0,0,42,True
R03ZF,R03ZF_SARF000248,248,CAUSAL_REPLAY,0,0,39,True
R03ZF,R03ZF_SARF000248,248,FIXED_LAG_100MS,0,0,39,True
R03ZF,R03ZF_SARF000248,248,FULL_CONTEXT_OFFLINE,0,0,39,True
R03ZF,R03ZF_SARF000249,249,CAUSAL_REPLAY,0,0,38,True
R03ZF,R03ZF_SARF000249,249,FIXED_LAG_100MS,0,0,38,True
R03ZF,R03ZF_SARF000249,249,FULL_CONTEXT_OFFLINE,0,0,38,True
R03ZF,R03ZF_SARF000250,250,CAUSAL_REPLAY,0,0,36,True
R03ZF,R03ZF_SARF000250,250,FIXED_LAG_100MS,0,0,36,True
R03ZF,R03ZF_SARF000250,250,FULL_CONTEXT_OFFLINE,0,0,36,True
R03ZF,R03ZF_SARF000251,251,CAUSAL_REPLAY,0,0,34,True
R03ZF,R03ZF_SARF000251,251,FIXED_LAG_100MS,0,0,34,True
R03ZF,R03ZF_SARF000251,251,FULL_CONTEXT_OFFLINE,0,0,34,True
R03ZF,R03ZF_SARF000252,252,CAUSAL_REPLAY,0,0,40,True
R03ZF,R03ZF_SARF000252,252,FIXED_LAG_100MS,0,0,40,True
R03ZF,R03ZF_SARF000252,252,FULL_CONTEXT_OFFLINE,0,0,40,True
R03ZF,R03ZF_SARF000253,253,CAUSAL_REPLAY,0,0,37,True
R03ZF,R03ZF_SARF000253,253,FIXED_LAG_100MS,0,0,37,True
R03ZF,R03ZF_SARF000253,253,FULL_CONTEXT_OFFLINE,0,0,37,True
R03ZF,R03ZF_SARF000254,254,CAUSAL_REPLAY,0,0,27,True
R03ZF,R03ZF_SARF000254,254,FIXED_LAG_100MS,0,0,27,True
R03ZF,R03ZF_SARF000254,254,FULL_CONTEXT_OFFLINE,0,0,27,True
R03ZF,R03ZF_SARF000255,255,CAUSAL_REPLAY,0,0,35,True
R03ZF,R03ZF_SARF000255,255,FIXED_LAG_100MS,0,0,35,True
R03ZF,R03ZF_SARF000255,255,FULL_CONTEXT_OFFLINE,0,0,35,True
R03ZF,R03ZF_SARF000256,256,CAUSAL_REPLAY,0,0,37,True
R03ZF,R03ZF_SARF000256,256,FIXED_LAG_100MS,0,0,37,True
R03ZF,R03ZF_SARF000256,256,FULL_CONTEXT_OFFLINE,0,0,37,True
R03ZF,R03ZF_SARF000257,257,CAUSAL_REPLAY,0,0,39,True
R03ZF,R03ZF_SARF000257,257,FIXED_LAG_100MS,0,0,39,True
R03ZF,R03ZF_SARF000257,257,FULL_CONTEXT_OFFLINE,0,0,39,True
R03ZF,R03ZF_SARF000258,258,CAUSAL_REPLAY,0,0,42,True
R03ZF,R03ZF_SARF000258,258,FIXED_LAG_100MS,0,0,42,True
R03ZF,R03ZF_SARF000258,258,FULL_CONTEXT_OFFLINE,0,0,42,True
R03ZF,R03ZF_SARF000259,259,CAUSAL_REPLAY,0,0,43,True
R03ZF,R03ZF_SARF000259,259,FIXED_LAG_100MS,0,0,43,True
R03ZF,R03ZF_SARF000259,259,FULL_CONTEXT_OFFLINE,0,0,43,True
R03ZF,R03ZF_SARF000260,260,CAUSAL_REPLAY,0,0,48,True
R03ZF,R03ZF_SARF000260,260,FIXED_LAG_100MS,0,0,48,True
R03ZF,R03ZF_SARF000260,260,FULL_CONTEXT_OFFLINE,0,0,48,True
R03ZF,R03ZF_SARF000261,261,CAUSAL_REPLAY,0,0,41,True
R03ZF,R03ZF_SARF000261,261,FIXED_LAG_100MS,0,0,41,True
R03ZF,R03ZF_SARF000261,261,FULL_CONTEXT_OFFLINE,0,0,41,True
R03ZF,R03ZF_SARF000262,262,CAUSAL_REPLAY,0,0,40,True
R03ZF,R03ZF_SARF000262,262,FIXED_LAG_100MS,0,0,40,True
R03ZF,R03ZF_SARF000262,262,FULL_CONTEXT_OFFLINE,0,0,40,True
R03ZF,R03ZF_SARF000263,263,CAUSAL_REPLAY,0,0,41,True
R03ZF,R03ZF_SARF000263,263,FIXED_LAG_100MS,0,0,41,True
R03ZF,R03ZF_SARF000263,263,FULL_CONTEXT_OFFLINE,0,0,41,True
R03ZF,R03ZF_SARF000264,264,CAUSAL_REPLAY,0,0,40,True
R03ZF,R03ZF_SARF000264,264,FIXED_LAG_100MS,0,0,40,True
R03ZF,R03ZF_SARF000264,264,FULL_CONTEXT_OFFLINE,0,0,40,True
R03ZF,R03ZF_SARF000265,265,CAUSAL_REPLAY,0,0,41,True
R03ZF,R03ZF_SARF000265,265,FIXED_LAG_100MS,0,0,41,True
R03ZF,R03ZF_SARF000265,265,FULL_CONTEXT_OFFLINE,0,0,41,True
R03ZF,R03ZF_SARF000266,266,CAUSAL_REPLAY,0,0,37,True
R03ZF,R03ZF_SARF000266,266,FIXED_LAG_100MS,0,0,37,True
R03ZF,R03ZF_SARF000266,266,FULL_CONTEXT_OFFLINE,0,0,37,True
R03ZF,R03ZF_SARF000267,267,CAUSAL_REPLAY,0,0,39,True
R03ZF,R03ZF_SARF000267,267,FIXED_LAG_100MS,0,0,39,True
R03ZF,R03ZF_SARF000267,267,FULL_CONTEXT_OFFLINE,0,0,39,True
R03ZF,R03ZF_SARF000268,268,CAUSAL_REPLAY,0,0,40,True
R03ZF,R03ZF_SARF000268,268,FIXED_LAG_100MS,0,0,40,True
R03ZF,R03ZF_SARF000268,268,FULL_CONTEXT_OFFLINE,0,0,40,True
R03ZF,R03ZF_SARF000269,269,CAUSAL_REPLAY,0,0,38,True
R03ZF,R03ZF_SARF000269,269,FIXED_LAG_100MS,0,0,38,True
R03ZF,R03ZF_SARF000269,269,FULL_CONTEXT_OFFLINE,0,0,38,True
R03ZF,R03ZF_SARF000270,270,CAUSAL_REPLAY,0,0,35,True
R03ZF,R03ZF_SARF000270,270,FIXED_LAG_100MS,0,0,35,True
R03ZF,R03ZF_SARF000270,270,FULL_CONTEXT_OFFLINE,0,0,35,True
R03ZF,R03ZF_SARF000271,271,CAUSAL_REPLAY,0,0,37,True
R03ZF,R03ZF_SARF000271,271,FIXED_LAG_100MS,0,0,37,True
R03ZF,R03ZF_SARF000271,271,FULL_CONTEXT_OFFLINE,0,0,37,True
R03ZF,R03ZF_SARF000272,272,CAUSAL_REPLAY,0,0,38,True
R03ZF,R03ZF_SARF000272,272,FIXED_LAG_100MS,0,0,38,True
R03ZF,R03ZF_SARF000272,272,FULL_CONTEXT_OFFLINE,0,0,38,True
R03ZF,R03ZF_SARF000273,273,CAUSAL_REPLAY,0,0,37,True
R03ZF,R03ZF_SARF000273,273,FIXED_LAG_100MS,0,0,37,True
R03ZF,R03ZF_SARF000273,273,FULL_CONTEXT_OFFLINE,0,0,37,True
R03ZF,R03ZF_SARF000274,274,CAUSAL_REPLAY,0,0,42,True
R03ZF,R03ZF_SARF000274,274,FIXED_LAG_100MS,0,0,42,True
R03ZF,R03ZF_SARF000274,274,FULL_CONTEXT_OFFLINE,0,0,42,True
R03ZF,R03ZF_SARF000275,275,CAUSAL_REPLAY,0,0,40,True
R03ZF,R03ZF_SARF000275,275,FIXED_LAG_100MS,0,0,40,True
R03ZF,R03ZF_SARF000275,275,FULL_CONTEXT_OFFLINE,0,0,40,True
R03ZF,R03ZF_SARF000276,276,CAUSAL_REPLAY,0,0,32,True
R03ZF,R03ZF_SARF000276,276,FIXED_LAG_100MS,0,0,32,True
R03ZF,R03ZF_SARF000276,276,FULL_CONTEXT_OFFLINE,0,0,32,True
R03ZF,R03ZF_SARF000277,277,CAUSAL_REPLAY,0,0,30,True
R03ZF,R03ZF_SARF000277,277,FIXED_LAG_100MS,0,0,30,True
R03ZF,R03ZF_SARF000277,277,FULL_CONTEXT_OFFLINE,0,0,30,True
R03ZF,R03ZF_SARF000278,278,CAUSAL_REPLAY,0,0,33,True
R03ZF,R03ZF_SARF000278,278,FIXED_LAG_100MS,0,0,33,True
R03ZF,R03ZF_SARF000278,278,FULL_CONTEXT_OFFLINE,0,0,33,True
R03ZF,R03ZF_SARF000279,279,CAUSAL_REPLAY,0,0,40,True
R03ZF,R03ZF_SARF000279,279,FIXED_LAG_100MS,0,0,40,True
R03ZF,R03ZF_SARF000279,279,FULL_CONTEXT_OFFLINE,0,0,40,True
R03ZF,R03ZF_SARF000280,280,CAUSAL_REPLAY,0,0,42,True
R03ZF,R03ZF_SARF000280,280,FIXED_LAG_100MS,0,0,42,True
R03ZF,R03ZF_SARF000280,280,FULL_CONTEXT_OFFLINE,0,0,42,True
R03ZF,R03ZF_SARF000281,281,CAUSAL_REPLAY,0,0,36,True
R03ZF,R03ZF_SARF000281,281,FIXED_LAG_100MS,0,0,36,True
R03ZF,R03ZF_SARF000281,281,FULL_CONTEXT_OFFLINE,0,0,36,True
R03ZF,R03ZF_SARF000282,282,CAUSAL_REPLAY,0,0,32,True
R03ZF,R03ZF_SARF000282,282,FIXED_LAG_100MS,0,0,32,True
R03ZF,R03ZF_SARF000282,282,FULL_CONTEXT_OFFLINE,0,0,32,True
R03ZF,R03ZF_SARF000283,283,CAUSAL_REPLAY,0,0,36,True
R03ZF,R03ZF_SARF000283,283,FIXED_LAG_100MS,0,0,36,True
R03ZF,R03ZF_SARF000283,283,FULL_CONTEXT_OFFLINE,0,0,36,True
R03ZF,R03ZF_SARF000284,284,CAUSAL_REPLAY,0,0,41,True
R03ZF,R03ZF_SARF000284,284,FIXED_LAG_100MS,0,0,41,True
R03ZF,R03ZF_SARF000284,284,FULL_CONTEXT_OFFLINE,0,0,41,True
R03ZF,R03ZF_SARF000285,285,CAUSAL_REPLAY,0,0,45,True
R03ZF,R03ZF_SARF000285,285,FIXED_LAG_100MS,0,0,45,True
R03ZF,R03ZF_SARF000285,285,FULL_CONTEXT_OFFLINE,0,0,45,True
R03ZF,R03ZF_SARF000286,286,CAUSAL_REPLAY,0,0,40,True
R03ZF,R03ZF_SARF000286,286,FIXED_LAG_100MS,0,0,40,True
R03ZF,R03ZF_SARF000286,286,FULL_CONTEXT_OFFLINE,0,0,40,True
R03ZF,R03ZF_SARF000287,287,CAUSAL_REPLAY,0,0,36,True
R03ZF,R03ZF_SARF000287,287,FIXED_LAG_100MS,0,0,36,True
R03ZF,R03ZF_SARF000287,287,FULL_CONTEXT_OFFLINE,0,0,36,True
R03ZF,R03ZF_SARF000288,288,CAUSAL_REPLAY,0,0,40,True
R03ZF,R03ZF_SARF000288,288,FIXED_LAG_100MS,0,0,40,True
R03ZF,R03ZF_SARF000288,288,FULL_CONTEXT_OFFLINE,0,0,40,True
R03ZF,R03ZF_SARF000289,289,CAUSAL_REPLAY,0,0,30,True
R03ZF,R03ZF_SARF000289,289,FIXED_LAG_100MS,0,0,30,True
R03ZF,R03ZF_SARF000289,289,FULL_CONTEXT_OFFLINE,0,0,30,True
R03ZF,R03ZF_SARF000290,290,CAUSAL_REPLAY,0,0,33,True
R03ZF,R03ZF_SARF000290,290,FIXED_LAG_100MS,0,0,33,True
R03ZF,R03ZF_SARF000290,290,FULL_CONTEXT_OFFLINE,0,0,33,True
R03ZF,R03ZF_SARF000291,291,CAUSAL_REPLAY,0,0,33,True
R03ZF,R03ZF_SARF000291,291,FIXED_LAG_100MS,0,0,33,True
R03ZF,R03ZF_SARF000291,291,FULL_CONTEXT_OFFLINE,0,0,33,True
R03ZF,R03ZF_SARF000292,292,CAUSAL_REPLAY,0,0,33,True
R03ZF,R03ZF_SARF000292,292,FIXED_LAG_100MS,0,0,33,True
R03ZF,R03ZF_SARF000292,292,FULL_CONTEXT_OFFLINE,0,0,33,True
R03ZF,R03ZF_SARF000293,293,CAUSAL_REPLAY,0,0,43,True
R03ZF,R03ZF_SARF000293,293,FIXED_LAG_100MS,0,0,43,True
R03ZF,R03ZF_SARF000293,293,FULL_CONTEXT_OFFLINE,0,0,43,True
R03ZF,R03ZF_SARF000294,294,CAUSAL_REPLAY,0,0,35,True
R03ZF,R03ZF_SARF000294,294,FIXED_LAG_100MS,0,0,35,True
R03ZF,R03ZF_SARF000294,294,FULL_CONTEXT_OFFLINE,0,0,35,True
R03ZF,R03ZF_SARF000295,295,CAUSAL_REPLAY,0,0,37,True
R03ZF,R03ZF_SARF000295,295,FIXED_LAG_100MS,0,0,37,True
R03ZF,R03ZF_SARF000295,295,FULL_CONTEXT_OFFLINE,0,0,37,True
R03ZF,R03ZF_SARF000296,296,CAUSAL_REPLAY,0,0,50,True
R03ZF,R03ZF_SARF000296,296,FIXED_LAG_100MS,0,0,50,True
R03ZF,R03ZF_SARF000296,296,FULL_CONTEXT_OFFLINE,0,0,50,True
R03ZF,R03ZF_SARF000297,297,CAUSAL_REPLAY,0,0,68,True
R03ZF,R03ZF_SARF000297,297,FIXED_LAG_100MS,0,0,68,True
R03ZF,R03ZF_SARF000297,297,FULL_CONTEXT_OFFLINE,0,0,68,True
R03ZF,R03ZF_SARF000298,298,CAUSAL_REPLAY,0,0,65,True
R03ZF,R03ZF_SARF000298,298,FIXED_LAG_100MS,0,0,65,True
R03ZF,R03ZF_SARF000298,298,FULL_CONTEXT_OFFLINE,0,0,65,True
R03ZF,R03ZF_SARF000299,299,CAUSAL_REPLAY,0,0,44,True
R03ZF,R03ZF_SARF000299,299,FIXED_LAG_100MS,0,0,44,True
R03ZF,R03ZF_SARF000299,299,FULL_CONTEXT_OFFLINE,0,0,44,True
R03ZF,R03ZF_SARF000300,300,CAUSAL_REPLAY,0,0,44,True
R03ZF,R03ZF_SARF000300,300,FIXED_LAG_100MS,0,0,44,True
R03ZF,R03ZF_SARF000300,300,FULL_CONTEXT_OFFLINE,0,0,44,True
R03ZF,R03ZF_SARF000301,301,CAUSAL_REPLAY,0,0,39,True
R03ZF,R03ZF_SARF000301,301,FIXED_LAG_100MS,0,0,39,True
R03ZF,R03ZF_SARF000301,301,FULL_CONTEXT_OFFLINE,0,0,39,True
R03ZF,R03ZF_SARF000302,302,CAUSAL_REPLAY,0,0,36,True
R03ZF,R03ZF_SARF000302,302,FIXED_LAG_100MS,0,0,36,True
R03ZF,R03ZF_SARF000302,302,FULL_CONTEXT_OFFLINE,0,0,36,True
R03ZF,R03ZF_SARF000303,303,CAUSAL_REPLAY,0,0,37,True
R03ZF,R03ZF_SARF000303,303,FIXED_LAG_100MS,0,0,37,True
R03ZF,R03ZF_SARF000303,303,FULL_CONTEXT_OFFLINE,0,0,37,True
R03ZF,R03ZF_SARF000304,304,CAUSAL_REPLAY,0,0,34,True
R03ZF,R03ZF_SARF000304,304,FIXED_LAG_100MS,0,0,34,True
R03ZF,R03ZF_SARF000304,304,FULL_CONTEXT_OFFLINE,0,0,34,True
R03ZF,R03ZF_SARF000305,305,CAUSAL_REPLAY,0,0,35,True
R03ZF,R03ZF_SARF000305,305,FIXED_LAG_100MS,0,0,35,True
R03ZF,R03ZF_SARF000305,305,FULL_CONTEXT_OFFLINE,0,0,35,True
R03ZF,R03ZF_SARF000306,306,CAUSAL_REPLAY,0,0,36,True
R03ZF,R03ZF_SARF000306,306,FIXED_LAG_100MS,0,0,36,True
R03ZF,R03ZF_SARF000306,306,FULL_CONTEXT_OFFLINE,0,0,36,True
R03ZF,R03ZF_SARF000307,307,CAUSAL_REPLAY,0,0,39,True
R03ZF,R03ZF_SARF000307,307,FIXED_LAG_100MS,0,0,39,True
R03ZF,R03ZF_SARF000307,307,FULL_CONTEXT_OFFLINE,0,0,39,True
R03ZF,R03ZF_SARF000308,308,CAUSAL_REPLAY,0,0,39,True
R03ZF,R03ZF_SARF000308,308,FIXED_LAG_100MS,0,0,39,True
R03ZF,R03ZF_SARF000308,308,FULL_CONTEXT_OFFLINE,0,0,39,True
R03ZF,R03ZF_SARF000309,309,CAUSAL_REPLAY,0,0,36,True
R03ZF,R03ZF_SARF000309,309,FIXED_LAG_100MS,0,0,36,True
R03ZF,R03ZF_SARF000309,309,FULL_CONTEXT_OFFLINE,0,0,36,True
R03ZF,R03ZF_SARF000310,310,CAUSAL_REPLAY,0,0,38,True
R03ZF,R03ZF_SARF000310,310,FIXED_LAG_100MS,0,0,38,True
R03ZF,R03ZF_SARF000310,310,FULL_CONTEXT_OFFLINE,0,0,38,True
R03ZF,R03ZF_SARF000311,311,CAUSAL_REPLAY,0,0,51,True
R03ZF,R03ZF_SARF000311,311,FIXED_LAG_100MS,0,0,51,True
R03ZF,R03ZF_SARF000311,311,FULL_CONTEXT_OFFLINE,0,0,51,True
R03ZF,R03ZF_SARF000312,312,CAUSAL_REPLAY,0,0,52,True
R03ZF,R03ZF_SARF000312,312,FIXED_LAG_100MS,0,0,52,True
R03ZF,R03ZF_SARF000312,312,FULL_CONTEXT_OFFLINE,0,0,52,True
R03ZF,R03ZF_SARF000313,313,CAUSAL_REPLAY,0,0,42,True
R03ZF,R03ZF_SARF000313,313,FIXED_LAG_100MS,0,0,42,True
R03ZF,R03ZF_SARF000313,313,FULL_CONTEXT_OFFLINE,0,0,42,True
R03ZF,R03ZF_SARF000314,314,CAUSAL_REPLAY,0,0,41,True
R03ZF,R03ZF_SARF000314,314,FIXED_LAG_100MS,0,0,41,True
R03ZF,R03ZF_SARF000314,314,FULL_CONTEXT_OFFLINE,0,0,41,True
R03ZF,R03ZF_SARF000315,315,CAUSAL_REPLAY,0,0,37,True
R03ZF,R03ZF_SARF000315,315,FIXED_LAG_100MS,0,0,37,True
R03ZF,R03ZF_SARF000315,315,FULL_CONTEXT_OFFLINE,0,0,37,True
R03ZF,R03ZF_SARF000316,316,CAUSAL_REPLAY,0,0,38,True
R03ZF,R03ZF_SARF000316,316,FIXED_LAG_100MS,0,0,38,True
R03ZF,R03ZF_SARF000316,316,FULL_CONTEXT_OFFLINE,0,0,38,True
R03ZF,R03ZF_SARF000317,317,CAUSAL_REPLAY,0,0,43,True
R03ZF,R03ZF_SARF000317,317,FIXED_LAG_100MS,0,0,43,True
R03ZF,R03ZF_SARF000317,317,FULL_CONTEXT_OFFLINE,0,0,43,True
R03ZF,R03ZF_SARF000318,318,CAUSAL_REPLAY,0,0,39,True
R03ZF,R03ZF_SARF000318,318,FIXED_LAG_100MS,0,0,39,True
R03ZF,R03ZF_SARF000318,318,FULL_CONTEXT_OFFLINE,0,0,39,True
R03ZF,R03ZF_SARF000319,319,CAUSAL_REPLAY,0,0,51,True
R03ZF,R03ZF_SARF000319,319,FIXED_LAG_100MS,0,0,51,True
R03ZF,R03ZF_SARF000319,319,FULL_CONTEXT_OFFLINE,0,0,51,True
R03ZF,R03ZF_SARF000320,320,CAUSAL_REPLAY,0,0,50,True
R03ZF,R03ZF_SARF000320,320,FIXED_LAG_100MS,0,0,50,True
R03ZF,R03ZF_SARF000320,320,FULL_CONTEXT_OFFLINE,0,0,50,True
R03ZF,R03ZF_SARF000321,321,CAUSAL_REPLAY,0,0,45,True
R03ZF,R03ZF_SARF000321,321,FIXED_LAG_100MS,0,0,45,True
R03ZF,R03ZF_SARF000321,321,FULL_CONTEXT_OFFLINE,0,0,45,True
R03ZF,R03ZF_SARF000322,322,CAUSAL_REPLAY,0,0,46,True
R03ZF,R03ZF_SARF000322,322,FIXED_LAG_100MS,0,0,46,True
R03ZF,R03ZF_SARF000322,322,FULL_CONTEXT_OFFLINE,0,0,46,True
R03ZF,R03ZF_SARF000323,323,CAUSAL_REPLAY,0,0,47,True
R03ZF,R03ZF_SARF000323,323,FIXED_LAG_100MS,0,0,47,True
R03ZF,R03ZF_SARF000323,323,FULL_CONTEXT_OFFLINE,0,0,47,True
R03ZF,R03ZF_SARF000324,324,CAUSAL_REPLAY,0,0,43,True
R03ZF,R03ZF_SARF000324,324,FIXED_LAG_100MS,0,0,43,True
R03ZF,R03ZF_SARF000324,324,FULL_CONTEXT_OFFLINE,0,0,43,True
R03ZF,R03ZF_SARF000325,325,CAUSAL_REPLAY,0,0,40,True
R03ZF,R03ZF_SARF000325,325,FIXED_LAG_100MS,0,0,40,True
R03ZF,R03ZF_SARF000325,325,FULL_CONTEXT_OFFLINE,0,0,40,True
R03ZF,R03ZF_SARF000326,326,CAUSAL_REPLAY,0,0,44,True
R03ZF,R03ZF_SARF000326,326,FIXED_LAG_100MS,0,0,44,True
R03ZF,R03ZF_SARF000326,326,FULL_CONTEXT_OFFLINE,0,0,44,True
R03ZF,R03ZF_SARF000327,327,CAUSAL_REPLAY,0,0,51,True
R03ZF,R03ZF_SARF000327,327,FIXED_LAG_100MS,0,0,51,True
R03ZF,R03ZF_SARF000327,327,FULL_CONTEXT_OFFLINE,0,0,51,True
R03ZF,R03ZF_SARF000328,328,CAUSAL_REPLAY,0,0,48,True
R03ZF,R03ZF_SARF000328,328,FIXED_LAG_100MS,0,0,48,True
R03ZF,R03ZF_SARF000328,328,FULL_CONTEXT_OFFLINE,0,0,48,True
R03ZF,R03ZF_SARF000329,329,CAUSAL_REPLAY,0,0,41,True
R03ZF,R03ZF_SARF000329,329,FIXED_LAG_100MS,0,0,41,True
R03ZF,R03ZF_SARF000329,329,FULL_CONTEXT_OFFLINE,0,0,41,True
R03ZF,R03ZF_SARF000330,330,CAUSAL_REPLAY,0,0,40,True
R03ZF,R03ZF_SARF000330,330,FIXED_LAG_100MS,0,0,40,True
R03ZF,R03ZF_SARF000330,330,FULL_CONTEXT_OFFLINE,0,0,40,True
R03ZF,R03ZF_SARF000331,331,CAUSAL_REPLAY,0,0,41,True
R03ZF,R03ZF_SARF000331,331,FIXED_LAG_100MS,0,0,41,True
R03ZF,R03ZF_SARF000331,331,FULL_CONTEXT_OFFLINE,0,0,41,True
R03ZF,R03ZF_SARF000332,332,CAUSAL_REPLAY,0,0,40,True
R03ZF,R03ZF_SARF000332,332,FIXED_LAG_100MS,0,0,40,True
R03ZF,R03ZF_SARF000332,332,FULL_CONTEXT_OFFLINE,0,0,40,True
R03ZF,R03ZF_SARF000333,333,CAUSAL_REPLAY,0,0,40,True
R03ZF,R03ZF_SARF000333,333,FIXED_LAG_100MS,0,0,40,True
R03ZF,R03ZF_SARF000333,333,FULL_CONTEXT_OFFLINE,0,0,40,True
R03ZF,R03ZF_SARF000334,334,CAUSAL_REPLAY,0,0,42,True
R03ZF,R03ZF_SARF000334,334,FIXED_LAG_100MS,0,0,42,True
R03ZF,R03ZF_SARF000334,334,FULL_CONTEXT_OFFLINE,0,0,42,True
R03ZF,R03ZF_SARF000335,335,CAUSAL_REPLAY,0,0,37,True
R03ZF,R03ZF_SARF000335,335,FIXED_LAG_100MS,0,0,37,True
R03ZF,R03ZF_SARF000335,335,FULL_CONTEXT_OFFLINE,0,0,37,True
R03ZF,R03ZF_SARF000336,336,CAUSAL_REPLAY,0,0,48,True
R03ZF,R03ZF_SARF000336,336,FIXED_LAG_100MS,0,0,48,True
R03ZF,R03ZF_SARF000336,336,FULL_CONTEXT_OFFLINE,0,0,48,True
R03ZF,R03ZF_SARF000337,337,CAUSAL_REPLAY,0,0,53,True
R03ZF,R03ZF_SARF000337,337,FIXED_LAG_100MS,0,0,53,True
R03ZF,R03ZF_SARF000337,337,FULL_CONTEXT_OFFLINE,0,0,53,True
R03ZF,R03ZF_SARF000338,338,CAUSAL_REPLAY,0,0,49,True
R03ZF,R03ZF_SARF000338,338,FIXED_LAG_100MS,0,0,49,True
R03ZF,R03ZF_SARF000338,338,FULL_CONTEXT_OFFLINE,0,0,49,True
R03ZF,R03ZF_SARF000339,339,CAUSAL_REPLAY,0,0,34,True
R03ZF,R03ZF_SARF000339,339,FIXED_LAG_100MS,0,0,34,True
R03ZF,R03ZF_SARF000339,339,FULL_CONTEXT_OFFLINE,0,0,34,True
R03ZF,R03ZF_SARF000340,340,CAUSAL_REPLAY,0,0,40,True
R03ZF,R03ZF_SARF000340,340,FIXED_LAG_100MS,0,0,40,True
R03ZF,R03ZF_SARF000340,340,FULL_CONTEXT_OFFLINE,0,0,40,True
R03ZF,R03ZF_SARF000341,341,CAUSAL_REPLAY,0,0,40,True
R03ZF,R03ZF_SARF000341,341,FIXED_LAG_100MS,0,0,40,True
R03ZF,R03ZF_SARF000341,341,FULL_CONTEXT_OFFLINE,0,0,40,True
R03ZF,R03ZF_SARF000342,342,CAUSAL_REPLAY,0,0,38,True
R03ZF,R03ZF_SARF000342,342,FIXED_LAG_100MS,0,0,38,True
R03ZF,R03ZF_SARF000342,342,FULL_CONTEXT_OFFLINE,0,0,38,True
R03ZF,R03ZF_SARF000343,343,CAUSAL_REPLAY,0,0,41,True
R03ZF,R03ZF_SARF000343,343,FIXED_LAG_100MS,0,0,41,True
R03ZF,R03ZF_SARF000343,343,FULL_CONTEXT_OFFLINE,0,0,41,True
R03ZF,R03ZF_SARF000344,344,CAUSAL_REPLAY,0,0,40,True
R03ZF,R03ZF_SARF000344,344,FIXED_LAG_100MS,0,0,40,True
R03ZF,R03ZF_SARF000344,344,FULL_CONTEXT_OFFLINE,0,0,40,True
R03ZF,R03ZF_SARF000345,345,CAUSAL_REPLAY,0,0,45,True
R03ZF,R03ZF_SARF000345,345,FIXED_LAG_100MS,0,0,45,True
R03ZF,R03ZF_SARF000345,345,FULL_CONTEXT_OFFLINE,0,0,45,True
